customer_id,model,credit_score,income_k,region,profit_usd
C03314,Model_D,647,62.6,South,77.22
C03315,Model_D,715,54.8,West,48.55
C03316,Model_D,648,72.7,East,181.4
C03317,Model_D,681,18.1,North,-38.5
C03318,Model_D,727,61.8,North,-51.71
C03319,Model_D,734,10,North,81.33
C03320,Model_D,668,79.2,East,42.97
C03321,Model_D,754,51.7,East,71.46
C03322,Model_D,607,62.6,West,-32.88
C03323,Model_D,699,17.6,West,207.56
C03324,Model_D,731,10,North,185.78
C03325,Model_D,562,90.9,East,107.37
C03326,Model_D,741,82.2,North,70.82
C03327,Model_D,850,58.6,North,239.79
C03328,Model_D,652,59.1,North,102.41
C03329,Model_D,704,90.1,North,42.58
C03330,Model_D,594,52.5,North,224.07
C03331,Model_D,612,45.3,South,-1.58
C03332,Model_D,736,77.9,West,-55.55
C03333,Model_D,732,64.5,South,10.08
C03334,Model_D,667,33.2,North,102.73
C03335,Model_D,620,50.5,North,147.91
C03336,Model_D,655,59.9,East,-67.82
C03337,Model_D,664,112.8,East,-268.39
C03338,Model_D,745,70.2,West,66.77
C03339,Model_D,679,38.2,South,70.81
C03340,Model_D,645,66.7,East,138.88
C03341,Model_D,693,43.2,North,94.25
C03342,Model_D,789,64,South,227.12
C03343,Model_D,680,85.6,West,49.57
C03344,Model_D,742,104.7,South,49
C03345,Model_D,727,27.9,West,-113.03
C03346,Model_D,667,76.6,South,32.08
C03347,Model_D,739,55.8,North,85.37
C03348,Model_D,726,30.7,North,-119.75
C03349,Model_D,620,55.8,North,-50.98
C03350,Model_D,677,89.8,East,-58.49
C03351,Model_D,584,17.5,South,64.47
C03352,Model_D,589,54.8,South,16.77
C03353,Model_D,553,48.4,South,-51.34
C03354,Model_D,683,89.9,South,-37.93
C03355,Model_D,662,43.5,West,31.22
C03356,Model_D,780,48.1,West,289.97
C03357,Model_D,547,129.4,West,-147.39
C03358,Model_D,800,39.8,West,-83.02
C03359,Model_D,531,68.1,South,121.39
C03360,Model_D,583,39.4,South,39.09
C03361,Model_D,674,51,East,164.92
C03362,Model_D,562,51.7,South,147.68
C03363,Model_D,631,47.4,North,148.29
C03364,Model_D,676,45.6,South,33.55
C03365,Model_D,770,99.4,South,158.47
C03366,Model_D,616,86.6,South,4.55
C03367,Model_D,659,41.4,West,154.93
C03368,Model_D,678,25.6,East,53.09
C03369,Model_D,640,71.2,South,88.76
C03370,Model_D,680,95.8,South,68.33
C03371,Model_D,674,50.7,South,-92.13
C03372,Model_D,691,75.4,West,-71.56
C03373,Model_D,740,32.7,East,-84.25
C03374,Model_D,632,89.1,West,-74.22
C03375,Model_D,627,12.8,South,150.44
C03376,Model_D,580,46.2,North,90.89
C03377,Model_D,607,55.7,West,266.08
C03378,Model_D,530,89.2,North,7.35
C03379,Model_D,709,82.6,East,234.32
C03380,Model_D,702,44.6,West,21.37
C03381,Model_D,742,85.2,East,49.7
C03382,Model_D,708,55.5,South,0.75
C03383,Model_D,722,55.7,East,58.27
C03384,Model_D,691,31.4,West,-38.83
C03385,Model_D,680,70.5,East,149.87
C03386,Model_D,602,36.9,South,-18.81
C03387,Model_D,728,98.7,East,-168.22
C03388,Model_D,633,102.5,West,165.56
C03389,Model_D,598,102.4,North,-116.01
C03390,Model_D,579,30.5,West,-47.35
C03391,Model_D,654,28.3,South,27.21
C03392,Model_D,678,63.9,West,38.65
C03393,Model_D,724,83.5,South,238.26
C03394,Model_D,608,81.5,South,-57.19
C03395,Model_D,625,57.5,South,193.49
C03396,Model_D,675,51.8,South,236.09
C03397,Model_D,566,40.5,South,33.09
C03398,Model_D,658,59.5,South,-77.65
C03399,Model_D,635,69.4,East,75.97
C03400,Model_D,605,93.1,North,-128.41
C03401,Model_D,716,65.7,North,56.26
C03402,Model_D,727,10,South,121.8
C03403,Model_D,641,27.7,South,163.8
C03404,Model_D,626,42.5,South,130.99
C03405,Model_D,724,97.2,West,111.91
C03406,Model_D,627,77.4,South,54.35
C03407,Model_D,550,32.7,East,-195.13
C03408,Model_D,696,65.7,West,155.86
C03409,Model_D,675,66.4,North,126.39
C03410,Model_D,675,64.7,West,143.72
C03411,Model_D,544,44.2,South,179.74
C03412,Model_D,562,30.8,South,-106.03
C03413,Model_D,646,77.6,West,64.25
C03414,Model_D,629,31.6,North,8.03
C03415,Model_D,680,52.5,South,85.58
C03416,Model_D,667,16.9,East,145.46
C03417,Model_D,526,59.5,North,108
C03418,Model_D,702,45.7,East,233.5
C03419,Model_D,630,38.9,North,46.79
C03420,Model_D,628,75.4,South,-94.54
C03421,Model_D,748,60.7,North,221.1
C03422,Model_D,592,85.2,South,128.46
C03423,Model_D,619,48.2,East,30.8
C03424,Model_D,695,113,East,53.71
C03425,Model_D,701,26.4,East,229.65
C03426,Model_D,568,32.7,East,-97.26
C03427,Model_D,753,38.5,North,163.88
C03428,Model_D,708,51.9,East,53.06
C03429,Model_D,692,70.5,South,246.75
C03430,Model_D,671,36.9,North,-81.23
C03431,Model_D,757,58.4,West,116.52
C03432,Model_D,698,10,East,110.8
C03433,Model_D,745,44.6,East,102.32
C03434,Model_D,607,84.1,East,248.26
C03435,Model_D,658,37.8,South,134.58
C03436,Model_D,676,84.4,East,132.96
C03437,Model_D,694,51.9,East,-12.44
C03438,Model_D,718,33.5,North,184.06
C03439,Model_D,553,52.5,East,166.64
C03440,Model_D,673,64.1,East,-13.96
C03441,Model_D,619,67.8,East,140.98
C03442,Model_D,572,49.2,North,-55.23
C03443,Model_D,745,48.7,North,157.39
C03444,Model_D,719,51.6,South,78.52
C03445,Model_D,546,72.8,East,-196.25
C03446,Model_D,685,41.1,North,-73.71
C03447,Model_D,601,41.1,South,-40.59
C03448,Model_D,661,63.6,East,-75.84
C03449,Model_D,705,74.3,West,97.59
C03450,Model_D,607,53.5,West,170.69
C03451,Model_D,614,87.1,North,-21.84
C03452,Model_D,679,34.5,East,134.56
C03453,Model_D,656,37,North,90.53
C03454,Model_D,536,92.4,North,-87.42
C03455,Model_D,709,58.3,South,158.93
C03456,Model_D,742,35.1,East,-57.97
C03457,Model_D,673,40.6,North,2.17
C03458,Model_D,662,106.1,East,53.14
C03459,Model_D,829,50.7,North,78.88
C03460,Model_D,706,54.2,West,-32.88
C03461,Model_D,681,43.8,West,-58.21
C03462,Model_D,652,80.9,West,96.27
C03463,Model_D,573,26.8,South,58.59
C03464,Model_D,709,37.6,South,-69.94
C03465,Model_D,700,88.9,West,-90.41
C03466,Model_D,722,86.9,North,-33.97
C03467,Model_D,752,36.6,South,2
C03468,Model_D,604,33.1,West,117.28
C03469,Model_D,653,30.9,East,1.44
C03470,Model_D,608,83.3,North,28.86
C03471,Model_D,687,55,South,2.02
C03472,Model_D,664,49.5,North,157.13
C03473,Model_D,668,33.5,South,185.56
C03474,Model_D,610,60.4,West,93.62
C03475,Model_D,602,69.9,North,169.59
C03476,Model_D,722,60.4,North,-77.09
C03477,Model_D,687,53.1,East,153.59
C03478,Model_D,693,29.8,North,-23.75
C03479,Model_D,691,76.2,East,247.62
C03480,Model_D,675,58.5,East,268.23
C03481,Model_D,717,101.4,West,-90.25
C03482,Model_D,722,93.8,South,-29.58
C03483,Model_D,616,19.9,North,101.61
C03484,Model_D,710,76.8,North,-20.45
C03485,Model_D,699,66.6,East,56.02
C03486,Model_D,722,47.7,East,-186.81
C03487,Model_D,675,50,North,20.76
C03488,Model_D,691,112.9,East,226.46
C03489,Model_D,596,87.9,North,-110.35
C03490,Model_D,622,25.1,North,82.6
C03491,Model_D,692,69.3,East,88.91
C03492,Model_D,758,62.5,West,72.82
C03493,Model_D,573,83.9,South,-104.26
C03494,Model_D,683,44.3,West,-123.02
C03495,Model_D,663,65.9,South,30.63
C03496,Model_D,800,67.4,East,94.76
C03497,Model_D,676,62,East,149.82
C03498,Model_D,609,71.4,North,44.81
C03499,Model_D,615,54.7,West,-122.62
C03500,Model_D,632,36.4,West,55.78
C03501,Model_D,673,59.2,East,120.48
C03502,Model_D,678,63.3,South,150.07
C03503,Model_D,744,92.4,East,-92.62
C03504,Model_D,578,72.5,North,21.4
C03505,Model_D,653,79.7,South,239.11
C03506,Model_D,687,54.5,East,83.28
C03507,Model_D,647,62.5,North,61.78
C03508,Model_D,711,54,North,-111.81
C03509,Model_D,695,27.2,East,-135.98
C03510,Model_D,642,43.6,West,-32.91
C03511,Model_D,542,56.5,West,187.27
C03512,Model_D,605,76,South,85.7
C03513,Model_D,619,52.6,East,102.63
C03514,Model_D,719,10,East,78.6
C03515,Model_D,571,70.8,East,132.74
C03516,Model_D,579,86.3,South,47.82
C03517,Model_D,617,96.4,East,291.24
C03518,Model_D,687,47.2,East,-164.25
C03519,Model_D,668,75.2,South,-26.92
C03520,Model_D,615,29.3,South,-52.74
C03521,Model_D,656,10,North,53.23
C03522,Model_D,683,44.1,North,75.66
C03523,Model_D,640,10.9,South,32.38
C03524,Model_D,661,50.3,West,237.43
C03525,Model_D,636,94.9,West,53.92
C03526,Model_D,729,36.3,North,127.19
C03527,Model_D,554,67.5,East,65.46
C03528,Model_D,586,104.4,West,-107.17
C03529,Model_D,608,59.2,South,97.42
C03530,Model_D,655,88.7,West,219.09
C03531,Model_D,574,75.9,North,-67.06
C03532,Model_D,604,107.6,West,176.63
C03533,Model_D,734,81.4,West,-36.78
C03534,Model_D,610,77.7,North,38.78
C03535,Model_D,669,40.2,South,-51.91
C03536,Model_D,581,39,East,35.95
C03537,Model_D,668,43.9,South,119.73
C03538,Model_D,690,85.2,West,139.08
C03539,Model_D,689,56,North,113.74
C03540,Model_D,687,35.5,West,-212.14
C03541,Model_D,737,40.7,North,-69.13
C03542,Model_D,662,86.8,South,122.34
C03543,Model_D,677,61.9,South,-136.84
C03544,Model_D,734,45.4,East,125.53
C03545,Model_D,663,46.6,East,82.48
C03546,Model_D,528,64.6,East,47.87
C03547,Model_D,557,28.4,North,8.1
C03548,Model_D,661,63.1,West,151.92
C03549,Model_D,715,59.3,South,65.16
C03550,Model_D,643,104.1,South,199.44
C03551,Model_D,644,68.4,West,-14.37
C03552,Model_D,680,92.5,North,-28.34
C03553,Model_D,690,81,North,231.23
C03554,Model_D,602,35.7,West,-49.93
C03555,Model_D,668,70,North,74.45
C03556,Model_D,640,22.9,South,174.81
C03557,Model_D,622,54.4,West,17.18
C03558,Model_D,658,52.9,South,3.92
C03559,Model_D,629,47.7,East,175.39
C03560,Model_D,608,89.8,West,181.91
C03561,Model_D,599,41,South,5.56
C03562,Model_D,717,113.8,East,78.53
C03563,Model_D,589,68.9,East,150.85
C03564,Model_D,681,45.4,South,36.01
C03565,Model_D,765,42.2,South,-250.68
C03566,Model_D,666,79.6,North,17.43
C03567,Model_D,669,63.4,South,-94.06
C03568,Model_D,746,44.1,South,33.83
C03569,Model_D,749,61.8,North,-90.92
C03570,Model_D,640,47.2,South,-4.67
C03571,Model_D,547,45,West,97.4
C03572,Model_D,654,77.1,East,228.44
C03573,Model_D,640,49.6,East,84.25
C03574,Model_D,728,10,North,-1.52
C03575,Model_D,696,55.8,West,130.81
C03576,Model_D,549,45.9,South,-33.58
C03577,Model_D,651,62,West,338.57
C03578,Model_D,701,120.6,East,318.19
C03579,Model_D,645,55.5,South,-6.21
C03580,Model_D,683,54.3,West,12.95
C03581,Model_D,512,47.9,East,-173.54
C03582,Model_D,728,35.7,East,214.07
C03583,Model_D,532,59.7,East,136.56
C03584,Model_D,624,37.5,South,396.93
C03585,Model_D,655,54.7,North,-64.26
C03586,Model_D,716,34.8,South,-31.96
C03587,Model_D,722,52.8,East,85.06
C03588,Model_D,683,74.2,South,219.1
C03589,Model_D,705,43.8,South,89.17
C03590,Model_D,673,77.2,West,96.47
C03591,Model_D,639,99.6,North,118.42
C03592,Model_D,796,77.9,South,-67.91
C03593,Model_D,628,72.2,South,179.08
C03594,Model_D,582,74.1,South,134.39
C03595,Model_D,620,60.7,East,70.88
C03596,Model_D,730,66.3,East,90.38
C03597,Model_D,556,59.9,North,153.82
C03598,Model_D,653,25.5,North,177.73
C03599,Model_D,689,76.7,West,141.77
C03600,Model_D,771,11,East,78.71
C03601,Model_D,698,98.1,West,219.9
C03602,Model_D,707,98.7,West,60.82
C03603,Model_D,538,10,North,168.48
C03604,Model_D,660,45.3,South,56.13
C03605,Model_D,667,82.5,North,-16.84
C03606,Model_D,629,10,West,-65.85
C03607,Model_D,577,71.5,South,99.16
C03608,Model_D,732,49.3,South,-14.95
C03609,Model_D,732,57.6,East,151.49
C03610,Model_D,626,39.5,West,-50.96
C03611,Model_D,615,62.9,West,91.72
C03612,Model_D,655,33,South,145.74
C03613,Model_D,541,27,East,48.01
C03614,Model_D,797,71.7,West,19.56
C03615,Model_D,653,19.8,North,-70.49
C03616,Model_D,622,76,North,11.4
C03617,Model_D,605,85.7,East,220.76
C03618,Model_D,661,36.5,North,-125.81
C03619,Model_D,570,50.5,North,110.03
C03620,Model_D,771,33.9,East,-149.03
C03621,Model_D,713,34.5,East,-5.87
C03622,Model_D,690,10,East,7.95
C03623,Model_D,617,47.2,North,49.32
C03624,Model_D,643,60,South,100.05
C03625,Model_D,690,100.6,East,145.57
C03626,Model_D,636,10,East,-54.34
C03627,Model_D,760,77.3,North,34.2
C03628,Model_D,693,36.3,East,79.95
C03629,Model_D,675,49.8,West,-43.03
C03630,Model_D,540,39.2,North,227.02
C03631,Model_D,669,50.9,South,-42.2
C03632,Model_D,709,68.4,East,59.94
C03633,Model_D,641,53.8,West,74.75
C03634,Model_D,669,14.6,East,166.37
C03635,Model_D,568,81.4,East,37.5
C03636,Model_D,570,78.9,East,-18.63
C03637,Model_D,639,112.4,West,146.89
C03638,Model_D,692,47.5,North,1.33
C03639,Model_D,655,118,South,-96.68
C03640,Model_D,685,58.7,South,129.26
C03641,Model_D,657,26.7,South,76.45
C03642,Model_D,714,48.4,West,53.62
C03643,Model_D,617,68.6,South,158.93
C03644,Model_D,674,67.7,North,25.98
C03645,Model_D,710,40.3,East,-48.12
C03646,Model_D,602,70.2,East,151.93
C03647,Model_D,626,86.3,South,-34.83
C03648,Model_D,554,73.7,North,2.65
C03649,Model_D,651,49.9,West,0.73
C03650,Model_D,772,55.9,North,16.58
C03651,Model_D,787,25.2,West,-15.11
C03652,Model_D,614,36.2,North,70.95
C03653,Model_D,606,70.9,East,201.87
C03654,Model_D,706,67.6,East,-45.55
C03655,Model_D,583,61.3,East,67.57
C03656,Model_D,602,96.4,West,260.26
C03657,Model_D,583,69.4,West,63.38
C03658,Model_D,679,62.8,East,39.96
C03659,Model_D,673,81.6,West,-55.31
C03660,Model_D,645,49.7,South,329.3
C03661,Model_D,741,80.4,East,272.76
C03662,Model_D,642,30.3,North,157.07
C03663,Model_D,753,57.3,North,212.29
C03664,Model_D,632,55.2,South,71.24
C03665,Model_D,622,46.4,West,194.56
C03666,Model_D,652,84.4,East,141.71
C03667,Model_D,688,37.3,South,162.69
C03668,Model_D,658,63.6,East,318.16
C03669,Model_D,653,103.6,North,-65.56
C03670,Model_D,661,50.3,North,141.48
C03671,Model_D,702,69.9,East,121.7
C03672,Model_D,770,74.5,North,56.15
C03673,Model_D,730,98.9,South,57.79
C03674,Model_D,737,104.9,South,72.48
C03675,Model_D,558,13,North,51.94
C03676,Model_D,637,90.9,North,-42.61
C03677,Model_D,729,73.6,South,28.2
C03678,Model_D,595,66.8,South,330.72
C03679,Model_D,636,68.3,West,170.04
C03680,Model_D,667,36.4,South,-139.79
C03681,Model_D,688,43.9,North,213.13
C03682,Model_D,585,69.5,North,2.64
C03683,Model_D,589,91,East,22.76
C03684,Model_D,537,30.6,West,325.74
C03685,Model_D,771,99.5,West,-70.61
C03686,Model_D,641,46.7,West,119.04
C03687,Model_D,592,78,East,144.8
C03688,Model_D,612,79.4,West,-63.13
C03689,Model_D,651,20.5,South,-0.38
C03690,Model_D,596,10,South,-264.33
C03691,Model_D,585,45.8,West,-22.3
C03692,Model_D,648,89.3,West,-82.82
C03693,Model_D,667,46.7,South,91.25
C03694,Model_D,659,32.1,East,-130.77
C03695,Model_D,640,70.4,South,94.69
C03696,Model_D,608,52.6,West,84.87
C03697,Model_D,640,45.6,East,26.94
C03698,Model_D,517,92.3,North,206.23
C03699,Model_D,787,59.3,North,37.44
C03700,Model_D,811,98.7,West,229.4
C03701,Model_D,637,43.4,South,-23.84
C03702,Model_D,759,89.8,East,88.45
C03703,Model_D,532,99.7,West,-19.15
C03704,Model_D,694,84.9,East,228.27
C03705,Model_D,691,85.5,West,-23.42
C03706,Model_D,650,89.9,West,-150.97
C03707,Model_D,664,10.2,North,-57.04
C03708,Model_D,673,78.3,South,-94.22
C03709,Model_D,638,14.4,South,127.14
C03710,Model_D,675,89.9,East,93.74
C03711,Model_D,728,62.9,East,165.46
C03712,Model_D,724,10,South,19.42
C03713,Model_D,745,81.9,East,73.54
C03714,Model_D,666,66.2,West,308.47
C03715,Model_D,706,64.4,West,-110.76
C03716,Model_D,653,58.3,North,7.87
C03717,Model_D,618,69.8,East,77.25
C03718,Model_D,573,65.4,East,107.09
C03719,Model_D,617,47.1,East,30.83
C03720,Model_D,736,37.6,East,141.29
C03721,Model_D,745,30.4,West,-32.08
C03722,Model_D,690,52.8,South,-33.68
C03723,Model_D,660,43.4,South,154.48
C03724,Model_D,640,47.6,South,-63.75
C03725,Model_D,718,55.3,North,92.76
C03726,Model_D,662,114.8,East,84.12
C03727,Model_D,640,77,North,-62.45
C03728,Model_D,678,43.1,South,42.28
C03729,Model_D,657,31.8,East,-63.38
C03730,Model_D,636,52,West,45.62
C03731,Model_D,610,72.1,North,187.11
C03732,Model_D,649,45.8,West,-58.94
C03733,Model_D,488,80.4,West,84.63
C03734,Model_D,605,62.3,East,70.95
C03735,Model_D,767,58.8,North,264.8
C03736,Model_D,751,72.9,East,-28.83
C03737,Model_D,664,87.9,East,122.84
C03738,Model_D,510,43.9,West,-191.24
C03739,Model_D,664,61.7,North,-26.03
C03740,Model_D,609,37.7,West,-110.2
C03741,Model_D,697,46.8,North,-13
C03742,Model_D,613,10,North,112.4
C03743,Model_D,633,48.7,West,-19.42
C03744,Model_D,611,72.3,West,52.07
C03745,Model_D,715,50.4,North,-99.37
C03746,Model_D,648,63.9,North,72.91
C03747,Model_D,613,40.5,West,20.6
C03748,Model_D,654,84.2,East,109.28
C03749,Model_D,726,26.8,South,-47.84
C03750,Model_D,597,75.2,South,102.67
C03751,Model_D,694,75,South,-48.1
C03752,Model_D,836,78.9,West,30.76
C03753,Model_D,649,70.4,West,292.97
C03754,Model_D,702,46.9,North,98.12
C03755,Model_D,611,22.3,West,129.41
C03756,Model_D,671,110.1,West,-53.4
C03757,Model_D,682,34,South,-81.42
C03758,Model_D,643,84.8,East,230.06
C03759,Model_D,601,37.6,North,-14.21
C03760,Model_D,581,78.6,West,226.19
C03761,Model_D,648,68.8,West,172.81
C03762,Model_D,648,21.1,North,29.76
C03763,Model_D,658,49.6,South,-93.66
C03764,Model_D,551,51.9,West,18.04
C03765,Model_D,820,27.4,East,-121.52
C03766,Model_D,769,87.8,East,-77.4
C03767,Model_D,525,69.5,West,178.1
C03768,Model_D,668,38.7,South,60.1
C03769,Model_D,599,25.5,East,53.45
C03770,Model_D,654,46,North,161.23
C03771,Model_D,750,71,East,39.95
C03772,Model_D,586,13.5,West,-11
C03773,Model_D,639,62.2,West,136.67
C03774,Model_D,662,60.7,South,145.73
C03775,Model_D,597,66.5,East,20.35
C03776,Model_D,543,73.3,South,264.88
C03777,Model_D,558,56.3,East,152.4
C03778,Model_D,741,78.3,East,-109.78
C03779,Model_D,636,47.4,North,-263.37
C03780,Model_D,633,95,South,22.37
C03781,Model_D,656,88.9,East,110.92
C03782,Model_D,729,52.5,East,67.02
C03783,Model_D,681,96.3,North,76.71
C03784,Model_D,624,63.4,East,-64.85
C03785,Model_D,581,38,North,-41.49
C03786,Model_D,608,99.9,North,236.27
C03787,Model_D,665,87.2,South,78.01
C03788,Model_D,648,60.1,West,186.92
C03789,Model_D,523,51.7,South,46.48
C03790,Model_D,597,10,North,-42.14
C03791,Model_D,561,66.1,South,79
C03792,Model_D,702,81.1,East,43.44
C03793,Model_D,591,73,West,-127
C03794,Model_D,707,25.1,East,74.8
C03795,Model_D,696,70.5,North,-39.29
C03796,Model_D,619,52.5,West,10.6
C03797,Model_D,642,84,North,147.86
C03798,Model_D,634,13.1,East,3.49
C03799,Model_D,601,84.3,East,229.71
C03800,Model_D,664,40.4,West,289.17
C03801,Model_D,713,56.2,West,-132.53
C03802,Model_D,725,61.6,North,71.99
C03803,Model_D,718,71.1,North,193.35
C03804,Model_D,612,16.6,East,229.54
C03805,Model_D,714,51.8,North,212.1
C03806,Model_D,679,55.7,North,64.17
C03807,Model_D,570,22.6,West,148.13
C03808,Model_D,561,47.2,East,22.01
C03809,Model_D,685,88.4,East,108.35
C03810,Model_D,709,63.6,South,108.09
C03811,Model_D,542,62.1,East,60.68
C03812,Model_D,726,71.9,South,283.51
C03813,Model_D,710,76.8,West,126.86
C03814,Model_D,708,91.1,North,47.47
C03815,Model_D,729,42.7,West,117.83
C03816,Model_D,688,61.1,North,-153.25
C03817,Model_D,741,42.4,West,-220.16
C03818,Model_D,550,43.9,North,-53.39
C03819,Model_D,614,21.2,East,272.48
C03820,Model_D,677,90.3,North,64.14
C03821,Model_D,634,57.2,South,248.85
C03822,Model_D,671,50.9,East,88.44
C03823,Model_D,750,56.3,North,28.84
C03824,Model_D,660,24.1,North,-39.21
C03825,Model_D,686,80.8,South,-0.78
C03826,Model_D,614,58.1,South,79.23
C03827,Model_D,699,52.3,East,63.01
C03828,Model_D,722,14.2,East,-161.47
C03829,Model_D,701,96.9,South,136.33
C03830,Model_D,696,95.3,South,119.93
C03831,Model_D,658,59.9,West,36.17
C03832,Model_D,585,76.5,West,115.74
C03833,Model_D,599,80.3,North,235.89
C03834,Model_D,735,56.4,East,31.5
C03835,Model_D,720,45.7,West,-14.99
C03836,Model_D,582,45.1,North,-68.52
C03837,Model_D,624,65,East,-74.66
C03838,Model_D,831,32.4,South,42.66
C03839,Model_D,689,48.2,West,126.55
C03840,Model_D,618,61.3,North,114.58
C03841,Model_D,623,69.5,North,76.05
C03842,Model_D,674,63.5,South,127.28
C03843,Model_D,561,51.5,South,118.6
C03844,Model_D,661,47.7,East,162.35
C03845,Model_D,698,10,South,186.02
C03846,Model_D,680,83.8,South,163.54
C03847,Model_D,715,48.2,North,-151.03
C03848,Model_D,674,46.2,West,50.53
C03849,Model_D,677,74.8,East,183.16
C03850,Model_D,706,22.9,West,77.41
C03851,Model_D,617,106.9,North,68.65
C03852,Model_D,683,36.6,East,103.97
C03853,Model_D,723,47.1,East,123.34
C03854,Model_D,568,57.2,East,-61.73
C03855,Model_D,525,99.3,East,-121.64
C03856,Model_D,829,99,North,32.73
C03857,Model_D,652,25.6,North,-175.4
C03858,Model_D,669,65.4,South,5.61
C03859,Model_D,739,66.9,South,-16.49
C03860,Model_D,763,89.4,East,-30.4
C03861,Model_D,712,35.3,East,3.89
C03862,Model_D,672,122.3,West,183.96
C03863,Model_D,612,38.4,North,-161.39
C03864,Model_D,554,34.3,East,-83.95
C03865,Model_D,625,51.1,South,184.54
C03866,Model_D,655,74.6,East,-66.69
C03867,Model_D,733,42.3,West,101.7
C03868,Model_D,676,35.1,East,-150.84
C03869,Model_D,720,61.5,North,-97.26
C03870,Model_D,592,23.8,East,128.91
C03871,Model_D,591,80,North,-54.82
C03872,Model_D,617,35,South,-135.7
C03873,Model_D,704,25,East,-14.95
C03874,Model_D,600,37,East,195.56
C03875,Model_D,592,70.8,West,112.1
C03876,Model_D,644,63.1,West,-77.32
C03877,Model_D,790,70.7,North,29.6
C03878,Model_D,663,52.9,East,164.16
C03879,Model_D,784,60.4,West,-35.27
C03880,Model_D,725,89.2,South,19.94
C03881,Model_D,653,26.4,North,-5.71
C03882,Model_D,681,46.4,South,371.5
C03883,Model_D,572,43.8,East,83.73
C03884,Model_D,610,93.5,North,106.9
C03885,Model_D,614,42,West,107.71
C03886,Model_D,674,50.2,West,89.14
C03887,Model_D,643,21.4,West,-215.13
C03888,Model_D,810,67.5,North,-25.25
C03889,Model_D,599,68.7,North,11.39
C03890,Model_D,623,69.5,South,-165.27
C03891,Model_D,625,66,East,-22.75
C03892,Model_D,617,19.7,North,-84.33
C03893,Model_D,631,36.7,South,479.15
C03894,Model_D,662,80.3,North,40.84
C03895,Model_D,684,21.3,West,64.95
C03896,Model_D,686,50.6,South,-134.85
C03897,Model_D,685,40.5,South,124.01
C03898,Model_D,738,10,East,-90.79
C03899,Model_D,671,67.7,North,-75.87
C03900,Model_D,718,45.6,West,108.49
C03901,Model_D,621,107.1,South,-105.57
C03902,Model_D,751,52.4,West,22.79
C03903,Model_D,643,33.8,East,62.11
C03904,Model_D,778,75.1,West,-177.54
C03905,Model_D,604,41.3,South,-160.73
C03906,Model_D,580,39.5,West,133.47
C03907,Model_D,626,64.9,North,131.3
C03908,Model_D,665,55.8,North,89.94
C03909,Model_D,638,80.2,East,25.43
C03910,Model_D,719,40.1,South,150.57
C03911,Model_D,717,73.5,West,47.63
C03912,Model_D,714,47.4,West,-32.07
C03913,Model_D,633,41.2,South,230.77
C03914,Model_D,724,29.9,South,23.96
C03915,Model_D,739,51.5,East,-10.73
C03916,Model_D,659,68.1,South,46.26
C03917,Model_D,699,48.6,South,-73.45
C03918,Model_D,561,77.3,South,20.71
C03919,Model_D,718,68.4,West,-7.88
C03920,Model_D,626,31.3,West,193.6
C03921,Model_D,755,43.7,West,91.91
C03922,Model_D,648,70.9,North,-24.27
C03923,Model_D,653,82.9,East,133.03
C03924,Model_D,653,49.5,North,241.13
C03925,Model_D,706,21.6,East,94.89
C03926,Model_D,606,85.1,North,-80.02
C03927,Model_D,647,76.3,West,226.07
C03928,Model_D,584,88.9,North,-4.97
C03929,Model_D,786,26.8,East,76.61
C03930,Model_D,673,76.1,East,25.31
C03931,Model_D,652,75.5,South,-67.92
C03932,Model_D,721,65.2,North,67.28
C03933,Model_D,507,10,East,-122.75
C03934,Model_D,586,37.2,East,270.4
C03935,Model_D,565,53.2,South,-24.81
C03936,Model_D,658,83,West,0.26
C03937,Model_D,770,75.6,West,32.42
C03938,Model_D,713,50.2,West,169.09
C03939,Model_D,721,100.1,West,114.4
C03940,Model_D,681,81.2,East,34.17
C03941,Model_D,757,64.9,East,-41.4
C03942,Model_D,610,49.7,East,241.67
C03943,Model_D,647,66.7,North,-55.93
C03944,Model_D,697,53.9,East,-141.41
C03945,Model_D,612,71.4,South,-85.05
C03946,Model_D,564,66.6,South,185.13
C03947,Model_D,600,84.2,South,11.81
C03948,Model_D,742,56,East,62.64
C03949,Model_D,655,47.9,East,75.36
C03950,Model_D,728,61.9,South,167.18
C03951,Model_D,598,22.1,South,142.36
C03952,Model_D,664,94.7,North,-118.19
C03953,Model_D,566,98.4,North,120.83
C03954,Model_D,601,81.2,East,7.69
C03955,Model_D,614,10.7,South,239.57
C03956,Model_D,713,40,West,201.84
C03957,Model_D,657,74.8,North,-103.9
C03958,Model_D,727,82,West,61.11
C03959,Model_D,619,43.4,South,-211.73
C03960,Model_D,647,33,West,118.49
C03961,Model_D,746,55,North,136.59
C03962,Model_D,682,69.4,West,103.81
C03963,Model_D,668,94.1,North,95.25
C03964,Model_D,834,30.3,South,-93.9
C03965,Model_D,580,70.6,West,-11.59
C03966,Model_D,722,92.5,North,226.89
C03967,Model_D,546,54.6,North,288.77
C03968,Model_D,709,43.4,West,160.65
C03969,Model_D,575,58.4,East,74.26
C03970,Model_D,687,52.2,North,94.15
C03971,Model_D,657,97.7,East,-15.59
C03972,Model_D,741,82.9,West,-66.58
C03973,Model_D,613,67.9,West,36.47
C03974,Model_D,654,69.2,South,-161.21
C03975,Model_D,579,56.6,North,36.92
